Name,Area,Lon,Lat,PET_FAO_R2,PET_FAO_p_value,PET_FAO_par_P,PET_FAO_par_Ep,PET_FAO_par_CO2,PET_FAO_CO2_contribution,PET_FAO_P_contribution,PET_FAO_Ep_contribution,PET_FAO_Q_change,PET_FAO_obs,PET_FAO_YANG_R2,PET_FAO_YANG_p_value,PET_FAO_YANG_par_P,PET_FAO_YANG_par_Ep,PET_FAO_YANG_par_CO2,PET_FAO_YANG_CO2_contribution,PET_FAO_YANG_P_contribution,PET_FAO_YANG_Ep_contribution,PET_FAO_YANG_Q_change,PET_FAO_YANG_obs,PET_PT_R2,PET_PT_p_value,PET_PT_par_P,PET_PT_par_Ep,PET_PT_par_CO2,PET_PT_CO2_contribution,PET_PT_P_contribution,PET_PT_Ep_contribution,PET_PT_Q_change,PET_PT_obs,PET_HargreavesSamani_R2,PET_HargreavesSamani_p_value,PET_HargreavesSamani_par_P,PET_HargreavesSamani_par_Ep,PET_HargreavesSamani_par_CO2,PET_HargreavesSamani_CO2_contribution,PET_HargreavesSamani_P_contribution,PET_HargreavesSamani_Ep_contribution,PET_HargreavesSamani_Q_change,PET_HargreavesSamani_obs
USGS_02374500,445.715,-86.98664,31.4185,0.364232107,0.001683678,0.597074083,0.063306301,0.221516048,0.373780922,1.007488639,0.106821551,-1.687376269,526.4814711,0.364231948,0.001683685,0.597026642,0.063275194,0.221572467,0.373876123,1.007408588,0.106769062,-1.687376269,526.4814711,0.363928255,0.001696394,0.593932771,0.059228447,0.222318809,0.375135483,1.002188064,0.099940676,-1.687376269,526.4814711,0.368545686,0.001512447,0.613259993,0.098386017,0.217013338,0.366183157,1.03480036,0.16601423,-1.687376269,526.4814711
USGS_02376500,978.262,-87.440258,30.690469,0.663475702,6.08E-08,0.815517055,0.141513987,0.211250435,0.475092889,1.834061806,0.318258702,-2.248955793,706.2232236,0.6634803,6.08E-08,0.815404591,0.141463083,0.211407122,0.475445271,1.833808879,0.318144219,-2.248955793,706.2232236,0.676930721,3.13E-08,0.830532222,0.188764335,0.210498969,0.473402875,1.867830252,0.424522645,-2.248955793,706.2232236,0.649737107,1.16E-07,0.777802425,0.051570081,0.221045446,0.497121436,1.749243269,0.115978832,-2.248955793,706.2232236
USGS_02381600,10.3248,-84.468816,34.570366,0.4406644,0.000221063,0.88034173,0.307273957,0.051815107,0.674626899,-11.46195087,4.000672554,-13.01988817,1328.862943,0.440419308,0.000222612,0.879761046,0.306339337,0.052331796,0.681354126,-11.45439044,3.988503904,-13.01988817,1328.862943,0.427458684,0.000320563,0.79181744,0.211117878,0.06626938,0.862819911,-10.30937452,2.748731159,-13.01988817,1328.862943,0.409053453,0.000529987,0.660344904,0.041885733,0.081622767,1.062719303,-8.597616803,0.545347559,-13.01988817,1328.862943
USGS_02384540,21.3714,-84.721326,34.872024,0.910825479,2.75E-14,1.189350837,0.3239326,-0.045284619,-0.40299532,-10.58423003,2.882729843,-8.899165576,729.76079,0.910868106,2.73E-14,1.190513208,0.324899494,-0.045207357,-0.402307756,-10.59457415,2.891334393,-8.899165576,729.76079,0.888404908,5.61E-13,1.06709812,0.170888631,0.002717288,0.024181595,-9.496282856,1.520766222,-8.899165576,729.76079,0.89540946,2.35E-13,1.060349755,0.192368926,-0.024805431,-0.220747638,-9.436228037,1.711922921,-8.899165576,729.76079
USGS_02385800,165.668,-84.77,34.716667,0.802298187,1.02E-11,0.997648849,0.132048309,0.004783202,0.023263227,4.852090889,0.642220353,-4.863525772,621.4711664,0.802179949,1.03E-11,0.996699081,0.130785379,0.005119787,0.024900217,4.847471668,0.636078064,-4.863525772,621.4711664,0.79629477,1.67E-11,0.885185284,-0.010545158,0.022662721,0.110220729,4.305121444,-0.051286648,-4.863525772,621.4711664,0.799100967,1.33E-11,0.933404741,0.067982812,0.011522469,0.056039827,4.539638016,0.330636156,-4.863525772,621.4711664
USGS_02395120,84.0105,-84.889722,34.242778,0.515572623,2.21E-05,0.901418447,0.234579855,0.098031839,0.288475565,-2.65257898,0.690291611,-2.942672173,442.9034577,0.51575341,2.20E-05,0.902700327,0.235967653,0.098371546,0.289475211,-2.656351133,0.694375446,-2.942672173,442.9034577,0.511293162,2.55E-05,0.85339531,0.186255493,0.098129396,0.288762644,-2.511262631,0.548088856,-2.942672173,442.9034577,0.499075322,3.79E-05,0.755482388,0.063100673,0.101379994,0.298328086,-2.223137001,0.185684596,-2.942672173,442.9034577
USGS_02412000,1160.1,-85.513289,33.622885,0.660478026,1.19E-07,1.082218677,0.402476635,0.099757196,0.470318265,-5.102260581,1.897528393,-4.714629942,445.2400953,0.661285801,1.14E-07,1.083292467,0.404220124,0.100231748,0.4725556,-5.107323102,1.905748302,-4.714629942,445.2400953,0.674240279,6.18E-08,1.069984211,0.409652762,0.103298895,0.487016061,-5.044579597,1.931361179,-4.714629942,445.2400953,0.612203572,9.63E-07,0.871798662,0.15993162,0.126345882,0.595674077,-4.110208076,0.754018402,-4.714629942,445.2400953
USGS_02422500,527.548,-86.903599,32.58291,0.544672605,1.74E-05,0.85614047,0.215588947,0.044376206,0.155527961,3.000567065,0.755587568,-3.504760223,460.9119341,0.545227372,1.71E-05,0.857448531,0.2177323,0.04425094,0.155088935,3.005151505,0.763099505,-3.504760223,460.9119341,0.554594406,1.25E-05,0.858222693,0.240554823,0.025267771,0.08855748,3.007864755,0.843086974,-3.504760223,460.9119341,0.553430055,1.30E-05,0.860928061,0.237840729,0.046033005,0.161334644,3.017346422,0.833574726,-3.504760223,460.9119341
USGS_02450250,231.825,-87.398908,34.285378,0.828334406,1.01E-12,0.989607878,0.119595671,0.017415878,0.000970919,0.055169696,0.006667345,-0.055749047,612.1809467,0.828466541,9.98E-13,0.99034639,0.120621803,0.0175044,0.000975854,0.055210867,0.00672455,-0.055749047,612.1809467,0.820579396,2.09E-12,0.920036924,0.013428507,0.023877151,0.001331128,0.051291181,0.000748626,-0.055749047,612.1809467,0.821667494,1.89E-12,0.930425369,0.039869285,0.021549189,0.001201347,0.051870327,0.002222675,-0.055749047,612.1809467
USGS_02464000,578.945,-87.59723,33.479281,0.773236377,2.00E-10,0.973124909,0.139316198,0.019170705,0.026898873,-1.365414754,0.195477878,-1.403123835,547.883541,0.773246578,2.00E-10,0.973053275,0.139267134,0.019326789,0.027117879,-1.365314243,0.195409035,-1.403123835,547.883541,0.767652486,2.95E-10,0.93956417,0.088765907,0.031268937,0.04387419,-1.318324881,0.12454956,-1.403123835,547.883541,0.769164791,2.66E-10,0.928594254,0.090340741,0.030526791,0.042832869,-1.30293273,0.126759247,-1.403123835,547.883541
USGS_02464360,148.615,-87.642509,33.424837,0.644292194,3.03E-06,0.871406394,0.093173139,0.05983585,0.297123424,-4.327092369,0.462664471,-4.965642204,501.023148,0.644448994,3.01E-06,0.872746324,0.09502014,0.05967482,0.296323803,-4.333745981,0.471836019,-4.965642204,501.023148,0.641086985,3.41E-06,0.829537752,0.036506072,0.068666937,0.340975442,-4.119187671,0.181276092,-4.965642204,501.023148,0.667503975,1.24E-06,0.94086428,0.218291189,0.039864959,0.197955123,-4.671995377,1.083955941,-4.965642204,501.023148
USGS_02472000,1927.13,-89.406944,31.706944,0.53206249,1.27E-05,0.709067933,-0.052319025,0.027953905,0.063772319,1.61762395,-0.119357404,-2.281338465,476.8961674,0.531942501,1.27E-05,0.709759096,-0.050784207,0.027797045,0.063414468,1.619200727,-0.115855965,-2.281338465,476.8961674,0.530257984,1.35E-05,0.726361839,-0.017957328,0.026596342,0.060675258,1.657077202,-0.040966744,-2.281338465,476.8961674,0.536871858,1.07E-05,0.77761287,0.093681681,0.023768999,0.054225132,1.773998152,0.213719623,-2.281338465,476.8961674
USGS_02473500,619.409,-89.115556,31.680833,0.509083296,2.74E-05,0.732440837,0.008186674,0.095658063,0.25034075,1.91682524,0.021424834,-2.61703764,459.9892449,0.50911167,2.74E-05,0.733884635,0.010588915,0.09556757,0.250103928,1.920603713,0.027711589,-2.61703764,459.9892449,0.509154768,2.73E-05,0.734674849,0.012915513,0.095371095,0.249589746,1.922671732,0.033800385,-2.61703764,459.9892449,0.511893035,2.50E-05,0.761665405,0.06345425,0.095300203,0.249404217,1.993307035,0.166062161,-2.61703764,459.9892449
USGS_02474500,1591.07,-89.1125,31.332778,0.502078098,9.37E-05,0.695363713,-0.006358158,0.098997632,0.049472893,0.347499769,-0.003177414,-0.499738142,473.8242015,0.50206045,9.38E-05,0.696872326,-0.003732896,0.0990959,0.049522001,0.348253681,-0.00186547,-0.499738142,473.8242015,0.502292069,9.31E-05,0.708635676,0.018262119,0.099585148,0.049766497,0.354132276,0.009126278,-0.499738142,473.8242015,0.506366447,8.26E-05,0.736555307,0.076244375,0.107798642,0.053871093,0.36808478,0.038102222,-0.499738142,473.8242015
USGS_02475000,9069.77,-88.808333,31.102778,0.591197258,5.23E-06,0.747828587,-0.068513563,0.089779406,0.16579727,1.38102872,-0.126525248,-1.846718278,503.5087418,0.59101155,5.27E-06,0.748757624,-0.066626102,0.089639111,0.165538184,1.382744389,-0.12303964,-1.846718278,503.5087418,0.587991136,5.87E-06,0.775968225,-0.015263318,0.088299973,0.163065174,1.432994703,-0.028187048,-1.846718278,503.5087418,0.58825126,5.82E-06,0.795406763,0.023957493,0.087847563,0.1622297,1.468892207,0.04424274,-1.846718278,503.5087418
USGS_02475500,957.584,-88.909167,32.326111,0.596597272,1.79E-06,0.681894648,-0.199460804,0.182985183,0.101516236,0.378300456,-0.110656556,0.554778451,466.5689799,0.596075475,1.83E-06,0.682656157,-0.197687621,0.182597478,0.101301146,0.378722925,-0.109672832,0.554778451,466.5689799,0.589245456,2.37E-06,0.715273742,-0.163773673,0.18202114,0.100981406,0.396818458,-0.090858105,0.554778451,466.5689799,0.573034132,4.36E-06,0.737727185,-0.087691557,0.170395748,0.094531889,0.409275145,-0.048649386,0.554778451,466.5689799
USGS_02479155,137.281,-89.016667,31.025278,0.76612607,1.60E-10,0.863248953,-0.006838117,0.18377705,0.312906217,1.469802479,-0.011642853,-1.702640327,573.6532931,0.766112646,1.60E-10,0.863824714,-0.005461204,0.18355782,0.312532946,1.470782794,-0.009298466,-1.702640327,573.6532931,0.766501649,1.56E-10,0.857746022,-0.022157267,0.185158917,0.315259038,1.460432967,-0.037725856,-1.702640327,573.6532931,0.76783433,1.42E-10,0.844058563,-0.048100136,0.19062118,0.324559308,1.437128148,-0.081897232,-1.702640327,573.6532931
USGS_02481000,249.231,-89.121944,30.558611,0.946823682,3.36E-19,0.97593649,0.022858525,0.032633907,0.144994691,-4.336152871,0.101561997,-4.4430687,701.5328267,0.94682113,3.36E-19,0.9759033,0.02279351,0.032653151,0.145080194,-4.336005406,0.101273131,-4.4430687,701.5328267,0.946494247,3.68E-19,0.974680039,0.013403357,0.033070154,0.146932967,-4.330570374,0.059552035,-4.4430687,701.5328267,0.946503285,3.67E-19,0.974582629,0.013924839,0.031284417,0.138998815,-4.330137573,0.061869016,-4.4430687,701.5328267
USGS_02481880,1341.21,-89.097778,32.841389,0.802358639,1.11E-10,0.900711006,-0.003217326,0.044787595,0.029419832,0.591654143,-0.00211338,-0.656874557,420.7336806,0.802354025,1.11E-10,0.901917267,-0.001388955,0.044686007,0.029353101,0.592446505,-0.000912369,-0.656874557,420.7336806,0.802961896,1.06E-10,0.883978752,-0.031223481,0.045882323,0.030138931,0.580663151,-0.02050991,-0.656874557,420.7336806,0.802624457,1.09E-10,0.916109982,0.021274528,0.043752196,0.028739705,0.601769339,0.013974696,-0.656874557,420.7336806
USGS_02482000,2335.16,-89.335,32.798889,0.763814552,3.82E-10,0.879557883,-0.0159345,0.146908305,0.050723919,0.303690273,-0.005501801,-0.345276052,439.9749643,0.763783682,3.83E-10,0.880710324,-0.014083384,0.146641433,0.050631775,0.304088183,-0.004862655,-0.345276052,439.9749643,0.76393906,3.79E-10,0.877735786,-0.020415692,0.146552467,0.050601057,0.303061147,-0.00704905,-0.345276052,439.9749643,0.765315341,3.45E-10,0.920298951,0.051718651,0.13942274,0.048139333,0.317757189,0.017857211,-0.345276052,439.9749643
USGS_02482550,3478.06,-89.526389,32.707222,0.756621778,6.14E-10,0.850954796,-0.054377218,0.153394256,0.284596301,1.578798281,-0.100887449,-1.855325676,452.5168815,0.756522836,6.18E-10,0.851930372,-0.052743758,0.153105725,0.284060983,1.580608292,-0.097856848,-1.855325676,452.5168815,0.75816029,5.56E-10,0.844754444,-0.070307991,0.152334076,0.282629323,1.56729461,-0.130444222,-1.855325676,452.5168815,0.758116728,5.57E-10,0.925513639,0.070449784,0.138335505,0.256657414,1.717129217,0.130707293,-1.855325676,452.5168815
USGS_02483000,919.969,-89.465,32.588333,0.603978621,1.25E-05,0.631736235,-0.184603483,0.24426703,0.865122632,2.237425635,-0.653811738,3.541708567,409.4837371,0.603811993,1.26E-05,0.631761313,-0.183980832,0.24358334,0.862701201,2.237514453,-0.651606488,3.541708567,409.4837371,0.597435009,1.56E-05,0.68565363,-0.136408163,0.246668629,0.873628398,2.428385335,-0.48311796,3.541708567,409.4837371,0.585725872,2.27E-05,0.719931513,-0.049950918,0.216734012,0.767608708,2.549787607,-0.176911594,3.541708567,409.4837371
USGS_02484000,783.509,-89.577778,33.032222,0.859392736,2.64E-13,0.912827424,-0.037913915,0.069524155,0.000289274,0.00379807,-0.000157751,-0.004160776,513.2966423,0.85931882,2.66E-13,0.913985559,-0.036107184,0.069379721,0.000288673,0.003802889,-0.000150234,-0.004160776,513.2966423,0.861179911,2.17E-13,0.897569062,-0.064953952,0.068636961,0.000285583,0.003734583,-0.000270259,-0.004160776,513.2966423,0.858643827,2.86E-13,0.941984861,0.007019625,0.066927777,0.000278471,0.003919388,2.92E-05,-0.004160776,513.2966423
USGS_02484500,1211.23,-89.671944,32.706111,0.802925927,4.79E-11,0.861888444,-0.032914326,0.160564195,0.01754591,0.094184241,-0.003596766,0.109276603,428.9245426,0.8028403,4.82E-11,0.86346252,-0.030490343,0.160282376,0.017515114,0.094356251,-0.003331881,0.109276603,428.9245426,0.806484259,3.62E-11,0.835071322,-0.081089733,0.164515249,0.017977668,0.091253757,-0.008861211,0.109276603,428.9245426,0.80237682,5.00E-11,0.888206838,0.008572008,0.155017137,0.016939746,0.097060226,0.00093672,0.109276603,428.9245426
USGS_03007800,651.516,-78.292791,41.818676,0.907083708,4.21E-17,0.889758518,-0.093980889,0.041438279,0.011296628,0.242560052,-0.025620445,0.272613352,614.5947562,0.907025491,4.26E-17,0.890131914,-0.093388635,0.041252547,0.011245995,0.242661845,-0.025458989,0.272613352,614.5947562,0.908765295,3.12E-17,0.882376956,-0.106101268,0.03456889,0.009423941,0.24054774,-0.028924622,0.272613352,614.5947562,0.913158626,1.38E-17,0.88807186,-0.128722914,0.064981326,0.017714777,0.242100247,-0.035091585,0.272613352,614.5947562
USGS_03010500,1412.97,-78.386129,41.963398,0.911819879,1.78E-17,0.871338277,-0.117478914,0.012795781,0.014629205,0.996186641,-0.1343117,1.143283462,617.8657227,0.911783389,1.79E-17,0.871522763,-0.11716603,0.012642034,0.014453428,0.996397561,-0.133953984,1.143283462,617.8657227,0.913265785,1.36E-17,0.866265046,-0.12547634,0.003996669,0.004569326,0.990386501,-0.143455024,1.143283462,617.8657227,0.921332396,2.72E-18,0.868265567,-0.161446019,0.04198335,0.04799887,0.992673664,-0.184578563,1.143283462,617.8657227
USGS_03010655,254.441,-78.198066,41.961732,0.855744275,1.51E-13,0.813422757,-0.166146391,0.046434209,0.042686423,-0.747769983,-0.152736425,-0.919288251,544.3536957,0.855639249,1.53E-13,0.813802178,-0.165522877,0.046173692,0.042446933,-0.748118781,-0.152163236,-0.919288251,544.3536957,0.853983421,1.83E-13,0.820396377,-0.152462688,0.028415945,0.026122445,-0.754180751,-0.140157158,-0.919288251,544.3536957,0.871443163,2.41E-14,0.815840842,-0.219133468,0.088101244,0.080990438,-0.749992901,-0.201446822,-0.919288251,544.3536957
USGS_03011800,100.095,-78.71864,41.766451,0.800588316,1.18E-11,0.741411161,-0.224372964,0.055839192,0.003450239,-0.045810933,-0.013863744,-0.061788836,705.8236615,0.800599629,1.18E-11,0.741283432,-0.224445989,0.055679473,0.00344037,-0.04580304,-0.013868256,-0.061788836,705.8236615,0.796931226,1.59E-11,0.753093211,-0.205622421,0.037682185,0.002328338,-0.046532753,-0.01270517,-0.061788836,705.8236615,0.80919003,5.72E-12,0.761561666,-0.240274704,0.089184754,0.005510622,-0.047056009,-0.014846294,-0.061788836,705.8236615
USGS_03026500,20.3058,-78.57669,41.631173,0.917694261,1.97E-17,0.831919852,-0.173446372,0.030063374,0.065096382,1.801360431,-0.375564341,-2.16530526,648.3984331,0.917731269,1.95E-17,0.831488999,-0.173842075,0.030005131,0.064970267,1.800427502,-0.37642116,-2.16530526,648.3984331,0.913862293,4.07E-17,0.852605204,-0.143762467,0.014221349,0.030793561,1.846150534,-0.311289627,-2.16530526,648.3984331,0.920331818,1.17E-17,0.856858825,-0.171986011,0.053329528,0.115474709,1.855360922,-0.372402213,-2.16530526,648.3984331
USGS_03052500,37.3221,-80.152581,38.963989,0.905845431,1.68E-16,0.964185664,0.013958644,-0.055478268,-0.049883607,0.866953152,0.012550996,-0.899155821,688.2414863,0.905850168,1.68E-16,0.964357633,0.014232156,-0.055510957,-0.049913,0.867107779,0.012796926,-0.899155821,688.2414863,0.905809393,1.69E-16,0.960943612,0.01063291,-0.0543869,-0.048902298,0.864038043,0.009560643,-0.899155821,688.2414863,0.905724426,1.72E-16,0.955752526,0.00031526,-0.053402423,-0.0480171,0.859370448,0.000283468,-0.899155821,688.2414863
USGS_03165000,101.996,-80.919244,36.645961,0.756264518,6.29E-10,0.906677621,0.075251861,0.041928838,0.019928055,-0.43092827,0.035765914,0.475282791,609.1869524,0.756388689,6.24E-10,0.907338011,0.07648458,0.041824333,0.019878386,-0.431242142,0.036351804,0.475282791,609.1869524,0.753499,7.52E-10,0.872911444,0.026887449,0.054712135,0.026003736,-0.414879787,0.012779142,0.475282791,609.1869524,0.753963335,7.30E-10,0.876825074,0.037586026,0.04716661,0.022417478,-0.416739868,0.017863991,0.475282791,609.1869524
USGS_03170000,794.64,-80.556724,37.037626,0.71876897,6.06E-09,0.850560762,0.009989885,0.035004241,0.037791918,0.918297945,0.010785462,1.079638264,402.8302678,0.718805406,6.05E-09,0.852104629,0.012577169,0.034565442,0.037318173,0.919964763,0.013578793,1.079638264,402.8302678,0.719797777,5.72E-09,0.865581546,0.039469197,0.030279415,0.032690815,0.934514958,0.042612456,1.079638264,402.8302678,0.727318365,3.72E-09,0.897164496,0.109431891,0.008692584,0.009384847,0.968613119,0.118146857,1.079638264,402.8302678
USGS_03180500,345.051,-79.833115,38.543727,0.853587428,1.91E-13,0.901626565,-0.036194196,0.066322499,0.121156394,-1.647070374,-0.066118714,-1.826776671,715.4042764,0.853661186,1.90E-13,0.90103403,-0.037479984,0.066413911,0.121323384,-1.645987946,-0.068467561,-1.826776671,715.4042764,0.857918639,1.19E-13,0.887247274,-0.079675541,0.068281017,0.124734169,-1.620802621,-0.14554942,-1.826776671,715.4042764,0.859014088,1.05E-13,0.909188178,-0.082072013,0.07734853,0.141298491,-1.660883754,-0.149927239,-1.826776671,715.4042764
USGS_03186500,329.681,-80.483974,38.378999,0.855466313,1.56E-13,0.813146251,-0.169567442,0.110449425,0.253570936,1.866829607,-0.389294695,-2.295810384,932.0258132,0.855680133,1.52E-13,0.81299215,-0.170269259,0.110362562,0.253371517,1.86647582,-0.390905932,-2.295810384,932.0258132,0.847602035,3.62E-13,0.849278923,-0.123844161,0.100608986,0.230979155,1.94978337,-0.284322711,-2.295810384,932.0258132,0.84267078,6.01E-13,0.895224632,-0.087178792,0.104916855,0.240869204,2.055266007,-0.200145976,-2.295810384,932.0258132
USGS_03187500,207.415,-80.526475,38.29539,0.845179408,7.29E-12,0.750338615,-0.274176705,0.086126275,0.151640974,1.321107633,-0.482737968,1.76068192,986.0463691,0.845535157,7.05E-12,0.750548378,-0.274673878,0.085742063,0.150964501,1.321476959,-0.483613331,1.76068192,986.0463691,0.83005723,2.79E-11,0.79769625,-0.221057394,0.075711736,0.133304284,1.404489365,-0.389211757,1.76068192,986.0463691,0.824558785,4.42E-11,0.871678916,-0.195502665,0.104966908,0.184813337,1.534749308,-0.344218008,1.76068192,986.0463691
USGS_03189100,1369.11,-80.640924,38.290945,0.880736428,1.69E-13,0.854079244,-0.142264182,0.045250058,0.061176188,1.154679455,-0.192335231,1.351958221,910.7455941,0.88084655,1.67E-13,0.854070227,-0.142634816,0.044987015,0.060820565,1.154667265,-0.192836312,1.351958221,910.7455941,0.877684704,2.43E-13,0.879495343,-0.119258519,0.050899239,0.068813645,1.189040959,-0.161232535,1.351958221,910.7455941,0.877709477,2.43E-13,0.915896876,-0.113454674,0.066546782,0.089968469,1.238254311,-0.153385979,1.351958221,910.7455941
USGS_03194700,689.069,-80.490364,38.597326,0.908829712,1.07E-15,0.887772864,-0.113582856,-0.016265032,-0.013758334,0.750953075,-0.096077948,-0.84588424,870.2977699,0.908894517,1.06E-15,0.887618801,-0.113945928,-0.016437691,-0.013904384,0.750822755,-0.096385065,-0.84588424,870.2977699,0.908569339,1.12E-15,0.902611187,-0.10543257,-0.010597388,-0.008964163,0.763504578,-0.08918375,-0.84588424,870.2977699,0.912634018,5.66E-16,0.935225273,-0.117077756,0.002193367,0.001855335,0.79109232,-0.099034229,-0.84588424,870.2977699
USGS_03202400,792.767,-81.64511,37.604,0.664541421,5.77E-08,0.741846615,-0.112661966,0.002662685,0.004360312,1.214819878,-0.184490962,1.637562069,458.7867475,0.664088724,5.90E-08,0.744102502,-0.109154647,0.001908555,0.003125377,1.218514032,-0.178747509,1.637562069,458.7867475,0.658072676,7.87E-08,0.78835429,-0.041655986,-0.010337854,-0.016928878,1.290979082,-0.068214263,1.637562069,458.7867475,0.657165128,8.22E-08,0.817631875,0.01814473,-0.021454379,-0.035132878,1.338922945,0.029713121,1.637562069,458.7867475
USGS_03264000,499.519,-84.42995,40.102272,0.870600268,2.00E-13,0.955372376,0.039286558,0.00815383,0.033443782,3.918559085,0.161137899,4.101603922,382.7226016,0.87057962,2.01E-13,0.955055162,0.038829898,0.008198252,0.033625984,3.917257999,0.159264863,4.101603922,382.7226016,0.87077201,1.97E-13,0.955761935,0.04156396,0.007581264,0.031095344,3.9201569,0.170478901,4.101603922,382.7226016,0.876636903,9.82E-14,0.869014051,-0.1037078,0.008649423,0.035476507,3.564351439,-0.425368319,4.101603922,382.7226016
